number,value,datetime_start,datetime_complete,duration,params_background_amplitude_fraction,params_background_center,params_background_offset,params_background_width,params_peak_1_amplitude_fraction,params_peak_1_center,params_peak_1_sigma,params_peak_2_amplitude_fraction,params_peak_2_center,params_peak_2_sigma,system_attrs_fixed_params,state
35,0.7825816171524798,2026-07-17 16:29:06.189633,2026-07-17 16:29:06.190632,0 days 00:00:00.000999,-0.04129958060744032,781.2886684427787,1180.4299115902459,2.5447140410587927,0.16489196480581797,782.7214864890767,2.7503678222953996,0.2331309785241134,780.4102835882687,0.9221648572430515,,COMPLETE
36,0.6408184767168826,2026-07-17 16:29:06.190632,2026-07-17 16:29:06.191633,0 days 00:00:00.001001,-1.4151888214275021,780.144121327187,849.0875591674599,3.1949712014167067,1.1021053616887901,776.9496522683257,2.51552631532795,0.35676109517560994,782.476522286613,1.541673612401093,,COMPLETE
37,0.4819725256353089,2026-07-17 16:29:06.191633,2026-07-17 16:29:06.192632,0 days 00:00:00.000999,0.7021220327010234,782.4775123218997,-56.68810461008019,2.119599245977964,1.4472695085404423,778.1185411645271,0.783710748294147,0.2208451377174001,780.3563090586102,1.2584015849185752,,COMPLETE
38,1.0399281412944765,2026-07-17 16:29:06.192632,2026-07-17 16:29:06.193632,0 days 00:00:00.001000,-0.11908619720441638,778.2638836006397,249.24036337469676,0.10187898466034244,0.7076260332771183,778.2744876804144,1.4043724658966756,1.3933126710173906,777.5091427139944,1.9487023762197477,,COMPLETE
39,0.6033138387615983,2026-07-17 16:29:06.193632,2026-07-17 16:29:06.194633,0 days 00:00:00.001001,-0.6561204493301039,779.8150151741596,698.7576142156913,6.91769355145233,0.5136901881017106,781.7225269413723,2.536635551475798,0.5410366615754488,783.9153216590205,1.9150207973851308,,COMPLETE
40,0.8925681331186844,2026-07-17 16:29:06.194633,2026-07-17 16:29:06.195708,0 days 00:00:00.001075,0.6447225525187514,779.4432564775458,474.69696088387656,2.247659328732886,0.41220357500190424,783.419945683331,1.6716922300079025,0.36247424038088344,779.5488536806089,2.695779967800596,,COMPLETE
41,1.8409954279797418,2026-07-17 16:29:06.195708,2026-07-17 16:29:06.196709,0 days 00:00:00.001001,-0.046593143884009924,778.8734432462486,952.8286906969045,0.5175797613797583,1.4717930363936145,776.9814810025405,2.6781692971507063,1.2864133101400488,777.8676684069046,1.1131403290871396,,COMPLETE
42,0.8195071539489525,2026-07-17 16:29:06.196709,2026-07-17 16:29:06.197709,0 days 00:00:00.001000,0.9071781112207402,783.6035187021713,581.8217840910058,7.6222478294226725,0.4218475603233378,777.6146722372928,1.5144029427357157,0.8363458514011024,781.2829669751069,0.4120142837115758,,COMPLETE
43,1.30799107973131,2026-07-17 16:29:06.197709,2026-07-17 16:29:06.199709,0 days 00:00:00.002000,1.264137242035014,783.3250884358533,701.7899675828812,6.179183737663202,1.3835093962978258,783.6851448371128,0.24120835763741344,1.374027286053399,778.2375811823476,1.029930632851851,,COMPLETE
44,1.2569996589672832,2026-07-17 16:29:06.199709,2026-07-17 16:29:06.200709,0 days 00:00:00.001000,1.3658411850229042,780.8752023309803,408.50644730925177,0.46696056183348583,0.5612364713291509,783.243935061703,2.484807947884315,0.20630658035396382,778.0595867426416,1.1786410831007952,,COMPLETE
45,0.5550172014766707,2026-07-17 16:29:06.200709,2026-07-17 16:29:06.201709,0 days 00:00:00.001000,0.1904452581408531,777.8617462035733,30.662231007178946,1.2330829703188142,1.4040369321092823,782.7995402067154,0.3878640429394473,0.3103571975556416,779.3557190138856,1.9737699723118176,,COMPLETE
46,0.6186570991653589,2026-07-17 16:29:06.201709,2026-07-17 16:29:06.202708,0 days 00:00:00.000999,-0.7451628949793735,778.817806393317,295.955817926061,0.24386063974119726,1.2928000792840244,781.6032885275123,1.2919843969772342,1.0506471423149564,780.2008616080819,1.6261604123598539,,COMPLETE
47,0.9088714824160905,2026-07-17 16:29:06.202708,2026-07-17 16:29:06.203733,0 days 00:00:00.001025,-0.03534492428307878,783.8805783093934,265.94546159078124,3.0805040519345863,1.2415504389776153,777.0775376262511,1.5623945509454966,0.550351410603094,776.7973650687476,1.2463033760854094,,COMPLETE
48,0.8370153788413403,2026-07-17 16:29:06.203733,2026-07-17 16:29:06.204722,0 days 00:00:00.000989,-0.7979408566042578,782.4052254188878,-192.03104404183253,2.005325486330506,1.04781995751989,776.7219272277534,0.5755486050029562,0.03237621610630076,776.8653647625893,0.3935345270415377,,COMPLETE
49,2.4613863576146935,2026-07-17 16:29:06.204722,2026-07-17 16:29:06.205721,0 days 00:00:00.000999,1.1818537904140025,777.7086064305721,1191.9794565976522,0.30313936669858543,1.4413167737036898,780.5979814122917,1.1687175488001724,0.6998164372126598,778.2454585945551,1.7923741119692465,,COMPLETE
50,0.7999341129703909,2026-07-17 16:29:06.205721,2026-07-17 16:29:06.206722,0 days 00:00:00.001001,0.046344767214601124,782.5782640428544,825.0694246945436,0.1639952912113553,0.9054794607868679,783.9128581487132,0.5323292446159138,0.742554099593665,781.0731477470898,1.0788353186142174,,COMPLETE
51,0.8495878398114414,2026-07-17 16:29:06.206722,2026-07-17 16:29:06.207721,0 days 00:00:00.000999,-0.043768776923634345,779.8767196219101,1198.966436201943,5.163201804518287,0.023865616866659722,782.9591927559156,0.4743128622844849,0.5687526273395945,779.9538037464048,1.4820202210554099,,COMPLETE
52,0.41827661802608995,2026-07-17 16:29:06.207721,2026-07-17 16:29:06.208721,0 days 00:00:00.001000,-0.5486786178171416,778.913678053902,-246.36174136704392,6.523366736832525,1.3754780624678864,780.7113542101531,2.806766344318212,1.2955686050166966,779.0632093388206,0.43920386806144474,,COMPLETE
53,1.0698636008641036,2026-07-17 16:29:06.208721,2026-07-17 16:29:06.209721,0 days 00:00:00.001000,-0.530971682405325,776.171965773002,640.524266581549,7.276332225201416,1.4539141431734988,780.3357709216547,1.892738536436428,1.0033002026415545,783.414655801448,1.4557751662849052,,COMPLETE
54,0.7129080828320549,2026-07-17 16:29:06.209721,2026-07-17 16:29:06.211721,0 days 00:00:00.002000,-0.8203810304886895,778.0099461157898,602.6271420083515,0.9789809600396351,0.34380742711535267,776.3339970048975,1.1683830824959065,1.124917716204829,778.2838544440846,2.6018414216154344,,COMPLETE
55,0.6497481256745564,2026-07-17 16:29:06.211721,2026-07-17 16:29:06.212722,0 days 00:00:00.001001,0.45995732744414775,783.1456168131348,789.4998200640346,0.13805934594376545,0.26814809925747524,783.2782347574292,2.730408392777393,0.1174008838477344,782.2114292651862,0.14475400476698294,,COMPLETE
56,1.1785943912573444,2026-07-17 16:29:06.212722,2026-07-17 16:29:06.213721,0 days 00:00:00.000999,-1.1707182789188693,778.4175650647652,-96.66422210380185,0.5454923616768497,1.3663107964062926,779.5425427209063,0.4591623244414096,0.4085231207261005,776.1453769420002,0.18134326839894993,,COMPLETE
57,0.2878713983886453,2026-07-17 16:29:06.213721,2026-07-17 16:29:06.214721,0 days 00:00:00.001000,0.036564804575328624,778.069696507905,365.47519285863433,0.5258890664831061,0.155053459037309,781.2996903380183,1.238556154356206,0.24228839921198858,780.0244096871611,0.7042870352835254,,COMPLETE
58,0.5619976758645903,2026-07-17 16:29:06.214721,2026-07-17 16:29:06.216719,0 days 00:00:00.001998,-1.1274887014157464,782.2627708802016,148.42956708502032,0.3388723576389524,1.4335149838580716,779.2979120960852,0.5500640258781263,1.05781945349014,781.8901093712435,2.6558269734678044,,COMPLETE
59,1.0119792991760177,2026-07-17 16:29:06.216719,2026-07-17 16:29:06.216719,0 days 00:00:00,0.8696578772329708,782.887096790947,-102.48028109045035,0.378322496402849,0.6817232724168208,780.9901714764311,0.8119881156217299,1.3070338794473875,781.6186346137976,2.584380833021062,,COMPLETE
60,0.5781767312420941,2026-07-17 16:29:06.216719,2026-07-17 16:29:06.218229,0 days 00:00:00.001510,0.05699508879826909,777.6296101157379,394.9168808830636,0.39436755130398027,1.0942682392798813,783.671161447525,0.5410983184206973,0.07596529159980353,776.6278761255451,1.3628681295837066,,COMPLETE
61,0.5645641135512114,2026-07-17 16:29:06.218229,2026-07-17 16:29:06.219240,0 days 00:00:00.001011,-0.8253681898819534,779.8643433640219,930.3584529186182,0.9506948616589612,1.256553597115753,777.3908623351688,0.14268395763420313,0.7599825484884644,778.9014427425668,0.9472795899846794,,COMPLETE
62,1.4024418966010286,2026-07-17 16:29:06.219240,2026-07-17 16:29:06.220240,0 days 00:00:00.001000,0.5504012141415666,776.7581034666725,898.436904853042,1.0967200669599235,1.1967669286658928,783.2815062660542,0.10053626518682472,1.2113251480287053,776.4366586285187,2.078149683190669,,COMPLETE
63,1.4077329341714866,2026-07-17 16:29:06.220240,2026-07-17 16:29:06.221240,0 days 00:00:00.001000,1.3560488767199872,781.0868448286976,626.2610132949399,0.13574325618067648,1.0055969747222475,778.1088712915246,2.5126375812507535,0.04719313486590526,778.6556730077953,2.0616640722420705,,COMPLETE
64,0.2752415277818582,2026-07-17 16:29:06.221240,2026-07-17 16:29:06.222240,0 days 00:00:00.001000,0.4388160277671058,781.6030759616978,-64.79724526563754,2.4685184413772223,1.3130027882266169,779.3590123168107,0.5132006231245985,0.3904663955867184,779.173514671397,0.25827495351223506,,COMPLETE
65,0.4253501461660943,2026-07-17 16:29:06.222240,2026-07-17 16:29:06.223240,0 days 00:00:00.001000,-1.3109680566776332,776.5508991821049,798.9453611392319,5.882153917568709,1.2093688175112622,778.0990802698277,1.090953466238271,1.238879549701829,780.986960170801,0.8682610870080585,,COMPLETE
66,1.176972085144962,2026-07-17 16:29:06.223240,2026-07-17 16:29:06.224240,0 days 00:00:00.001000,1.066678761950699,776.1004616857932,393.517409701306,7.641761623466419,0.8489003009782198,777.5329586066433,2.4205591367054975,0.11429278204114529,779.334000627022,1.7620835634777234,,COMPLETE
67,0.7592993299028677,2026-07-17 16:29:06.224240,2026-07-17 16:29:06.225240,0 days 00:00:00.001000,1.1556984523126759,781.6004629047547,78.23382017737754,0.20281004457607477,0.22889925259313254,776.5842722603568,1.7573456909258867,0.2809005151984689,780.3845631411552,2.476470186557327,,COMPLETE
68,0.8229400760395537,2026-07-17 16:29:06.226240,2026-07-17 16:29:06.227240,0 days 00:00:00.001000,-1.150948990189324,778.7196756675949,1065.507141967791,0.6194745496185644,0.5751262148351995,779.4037487638881,1.4339636959249908,1.1348254432119984,778.5085747350408,1.095930550987724,,COMPLETE
69,0.47787031967658666,2026-07-17 16:29:06.227240,2026-07-17 16:29:06.228240,0 days 00:00:00.001000,-1.0463446044325746,781.0749501218415,301.7020399806109,0.5748012401269004,1.3742288635646325,782.5841854146946,0.7675217212801296,0.36347095828681464,782.2749376728291,1.72367217054655,,COMPLETE
70,0.6884109765895485,2026-07-17 16:29:06.228240,2026-07-17 16:29:06.229240,0 days 00:00:00.001000,0.38964915795975674,779.2148120075522,-291.9735866879794,3.0906008058949306,1.1202705517251377,783.381391267481,2.1279293166666653,1.3694678802646583,778.3437730674226,1.0822755007774796,,COMPLETE
71,0.8896017275764826,2026-07-17 16:29:06.229240,2026-07-17 16:29:06.231246,0 days 00:00:00.002006,1.1008083282151957,777.313318944364,-215.44293524076733,1.1122408514704365,0.7637930826499102,782.5250871236683,1.2251694525911299,0.21399700818945844,779.1213402633849,0.2393449843882919,,COMPLETE
72,0.7041765773100495,2026-07-17 16:29:06.231246,2026-07-17 16:29:06.233243,0 days 00:00:00.001997,0.390008136654735,776.5464308381426,163.021018565472,7.552215457341688,0.8042836334001513,778.4655676402557,2.5179830060073654,0.20619777190463673,778.6385153785055,2.817735023118388,,COMPLETE
73,0.8043733957319705,2026-07-17 16:29:06.233243,2026-07-17 16:29:06.234242,0 days 00:00:00.000999,0.6986757815860285,776.7343500218134,66.89052914149585,1.024326231651881,0.9871666592947106,777.7518120582887,1.0501273524928043,0.8257636150964126,780.7558811722548,0.5472309127634517,,COMPLETE
74,1.6087458576928857,2026-07-17 16:29:06.234242,2026-07-17 16:29:06.236240,0 days 00:00:00.001998,1.4991990425019175,778.6422360507366,333.77314584814957,3.092522988890177,0.3024208850056021,779.7384323112833,1.6026917068487534,0.8940274348890437,781.764458501158,2.408140093903327,,COMPLETE
75,0.9387628135721938,2026-07-17 16:29:06.236240,2026-07-17 16:29:06.237240,0 days 00:00:00.001000,0.9216015615297328,783.0940974257925,785.8495583437802,0.41576965617447287,1.2409639573463513,780.2028276662663,0.8523408120448762,0.25961055660190135,782.1341471519966,1.9462352027048506,,COMPLETE
76,0.4307158493487937,2026-07-17 16:29:06.237240,2026-07-17 16:29:06.238240,0 days 00:00:00.001000,0.2623611762657245,776.4469182944842,-197.43036191296187,0.5526600616361805,0.8567418569080993,781.2315377717767,0.557772991844753,0.0672549588218867,780.6455877375743,2.4744743425540734,,COMPLETE
77,1.2940401797590282,2026-07-17 16:29:06.238240,2026-07-17 16:29:06.239240,0 days 00:00:00.001000,-0.4210203253944651,780.6529138252919,936.5139331720657,2.3111097351097563,1.3097825860677919,779.9788555627786,2.6389503326500447,0.4765933198433919,777.8270919158398,0.9529575160921993,,COMPLETE
78,1.3184737815743306,2026-07-17 16:29:06.239240,2026-07-17 16:29:06.240240,0 days 00:00:00.001000,1.1554212399360138,779.8173392931269,832.092291357917,2.0921477137840854,0.20822063159313514,780.1036913531051,1.3610393154915743,0.6474063899575577,777.580552833613,1.9060650287209941,,COMPLETE
79,1.4739701939552707,2026-07-17 16:29:06.240240,2026-07-17 16:29:06.241240,0 days 00:00:00.001000,0.4089714449002506,781.9627749209552,741.9630402468215,0.7405202858343378,1.2788992357480065,780.6075763765458,2.6572490119407073,0.6152321297809342,781.6260950921115,0.6707345891505035,,COMPLETE
80,1000.0108025257321,2026-07-17 16:29:06.241240,2026-07-17 16:29:06.242240,0 days 00:00:00.001000,1.294507174636696,779.0246181846296,-178.1600810101247,0.1221008662380243,0.9276802687168035,783.4677636804004,2.330126096464557,1.480870669545531,783.4824237271172,1.4210470890537652,,COMPLETE
81,0.9616217660980353,2026-07-17 16:29:06.242240,2026-07-17 16:29:06.243240,0 days 00:00:00.001000,-1.304284548914521,778.244777405375,57.48108956484509,1.5833941324053773,1.3663369889463062,776.1084922365338,2.470704961730437,1.146697190055463,781.5537621075116,0.47084377336183914,,COMPLETE
82,0.9486106276284249,2026-07-17 16:29:06.243240,2026-07-17 16:29:06.244240,0 days 00:00:00.001000,0.7102626556689211,781.1621330081259,-224.73042845289135,0.5034178449060183,0.5182621001447096,776.3528825796985,2.9809593779015406,1.2549632281251046,783.7911070272093,2.472308675497273,,COMPLETE
83,1.3262481641203077,2026-07-17 16:29:06.244240,2026-07-17 16:29:06.246241,0 days 00:00:00.002001,1.0354943893523578,777.6620242169572,408.8792918906351,1.8884527786226832,0.35582901773869385,779.1955719842155,2.6278722866772792,0.6374266323931395,783.1553567476142,1.8387221923948003,,COMPLETE
84,0.9817087579605663,2026-07-17 16:29:06.246241,2026-07-17 16:29:06.247240,0 days 00:00:00.000999,-0.7189291055813521,776.1216550625188,150.9553732891792,1.217947990607895,1.257854351829991,777.8702759314627,1.4898049643996034,1.475844107188875,779.202760088057,2.821495813994632,,COMPLETE
85,0.7827112508531313,2026-07-17 16:29:06.247240,2026-07-17 16:29:06.248240,0 days 00:00:00.001000,-0.016162256776198536,781.1143768899832,983.3461902661725,0.13318406937123306,0.7746489090367549,782.0984752761324,0.7680631160107956,0.07723005233926278,776.3272694127578,0.5649156493304175,,COMPLETE
86,0.8962509162433497,2026-07-17 16:29:06.248240,2026-07-17 16:29:06.250282,0 days 00:00:00.002042,0.9162050622016391,779.722004865548,63.50674949864697,1.0382216621052909,0.46965158713022714,778.4557437914071,1.7051079277281118,1.118683519857482,777.522452313121,1.3604834047778556,,COMPLETE
87,2.2265535022206033,2026-07-17 16:29:06.250282,2026-07-17 16:29:06.251732,0 days 00:00:00.001450,1.3802816416469943,778.2232891263955,698.2453118216802,0.5565567452211003,0.8539534439738221,777.2159906851723,1.8735906179752897,1.46168587022934,778.255020041543,1.4936865199508933,,COMPLETE
88,0.37227885129250704,2026-07-17 16:29:06.252865,2026-07-17 16:29:06.253862,0 days 00:00:00.000997,0.054180754746393056,783.7704576549922,-124.15407962725052,1.069615983850324,0.32025217843401405,778.5499821962054,1.9165815749685322,1.2855351567185491,779.677157763323,1.5213483531937757,,COMPLETE
89,0.6304642653566895,2026-07-17 16:29:06.253862,2026-07-17 16:29:06.254861,0 days 00:00:00.000999,-1.1841188481220954,783.6098403097313,956.4216709004011,0.7619926313389745,0.49747478738961637,782.2455046684217,0.8437706091280127,0.21965494264925717,778.1341612950723,2.0503395223934606,,COMPLETE
90,0.3087268015804703,2026-07-17 16:29:06.254861,2026-07-17 16:29:06.255861,0 days 00:00:00.001000,-0.14607278179257843,777.9559186395668,-150.66445384554603,1.0851597341397907,0.20742066266584014,782.2093335087915,2.779346440835569,0.4790388266223554,778.8953806731658,1.834447195919727,,COMPLETE
91,0.9655790425102599,2026-07-17 16:29:06.255861,2026-07-17 16:29:06.256861,0 days 00:00:00.001000,-1.3251789501703612,781.4257477421884,846.231310080804,3.5086457987848445,1.1887818136934316,779.5599509174684,2.48603426236214,0.8206150258344578,777.5701282011164,0.9286368331141561,,COMPLETE
92,0.8607414071957702,2026-07-17 16:29:06.256861,2026-07-17 16:29:06.257860,0 days 00:00:00.000999,0.15742441031065635,782.4321293495548,618.0266179200898,2.2730094426161775,0.31959022449354946,779.2343520125179,2.3564151244150104,0.6871771913723037,777.8727390458067,2.8175748242139953,,COMPLETE
93,0.4475105394220097,2026-07-17 16:29:06.257860,2026-07-17 16:29:06.258860,0 days 00:00:00.001000,-0.5738192174369795,780.1339403379999,393.605513479516,0.37241814246412874,0.4055756395884863,781.3211011283487,2.4061765948273237,0.613247604957758,777.3664273094857,1.4798066248816764,,COMPLETE
94,0.5440338659728072,2026-07-17 16:29:06.258860,2026-07-17 16:29:06.259860,0 days 00:00:00.001000,-0.1928661025287528,777.9900203686079,319.44199000969917,2.886747624060929,0.3033414158101436,776.4003075470387,2.1303295306493544,1.1137517096630987,777.9811989121073,0.602877168779564,,COMPLETE
95,1.6402391766976414,2026-07-17 16:29:06.259860,2026-07-17 16:29:06.262119,0 days 00:00:00.002259,1.2588913027511417,778.1014680479736,598.9609030182219,1.0585870872322363,0.396567329657487,781.9540174714487,1.4545795327497617,0.5684345235226793,781.2785105488846,1.641116668099702,,COMPLETE
96,0.5346417794983296,2026-07-17 16:29:06.262119,2026-07-17 16:29:06.264135,0 days 00:00:00.002016,-0.2513632725125938,783.6512987125382,6.3039649962236695,3.313262811944533,0.76816290679919,781.3126596871169,0.5128771308546916,0.6197900595204253,783.1640493189084,0.6455489919931519,,COMPLETE
97,1.4087835360125347,2026-07-17 16:29:06.264135,2026-07-17 16:29:06.265138,0 days 00:00:00.001003,1.0443332543782384,781.5154119762066,1225.9981525810294,0.5116810243188058,0.1381163272548166,778.4230021007314,2.2488897760788555,0.632432046953564,782.4377996656108,0.7258097815594925,,COMPLETE
98,1.56079241932552,2026-07-17 16:29:06.265138,2026-07-17 16:29:06.267138,0 days 00:00:00.002000,1.080334750023249,781.800357592635,978.902481268901,0.24386122452803238,0.33433716146694714,776.6029257369707,0.24877390540812627,1.1086044482755866,779.9779814611253,2.3083825337978303,,COMPLETE
99,0.5166003045055226,2026-07-17 16:29:06.267138,2026-07-17 16:29:06.269138,0 days 00:00:00.002000,-0.4641993807461273,783.1631584104382,133.77161279879851,7.810192917627601,0.15263391371806867,782.2510915267461,1.7128308757386181,0.0068231830004406024,780.9657461479555,0.9117917437336961,,COMPLETE
100,0.321529579162679,2026-07-17 16:29:06.269138,2026-07-17 16:29:06.276136,0 days 00:00:00.006998,0.007331176160835638,778.8904239690675,310.58813732781016,0.8310930295895333,0.13657958410500456,781.0208928614259,1.1442989638927015,0.04721698458023099,779.8981516503799,0.7253829639334242,,COMPLETE
101,0.29310060813039884,2026-07-17 16:29:06.276136,2026-07-17 16:29:06.287145,0 days 00:00:00.011009,-0.3721850235689003,777.2411647438012,-246.68701201946703,0.7740207767449964,0.38458996655502375,780.0182545013046,2.262140930964949,0.814555339743158,780.403460100812,1.644259350301576,,COMPLETE
102,0.37098426874585216,2026-07-17 16:29:06.287145,2026-07-17 16:29:06.293145,0 days 00:00:00.006000,0.14345481212583405,778.1759022031065,276.1307996791168,5.437959777253879,0.2824901760162763,780.3044048077016,0.4652950887054542,0.30033861553922214,783.045032561829,0.6269909790242644,,COMPLETE
103,0.4686528646609466,2026-07-17 16:29:06.293145,2026-07-17 16:29:06.299667,0 days 00:00:00.006522,-0.40562545323339694,781.9305734545478,805.9685140788117,0.11381770501662924,0.424526912174989,779.0282713200136,0.8096699336474218,0.4008697971742942,783.8695464893026,2.3439455029094503,,COMPLETE
104,0.50646165758187,2026-07-17 16:29:06.299667,2026-07-17 16:29:06.306667,0 days 00:00:00.007000,-0.05189860249492008,783.1951059239843,-268.52605237294534,1.175373088771809,0.4683127549481887,779.2049694690479,1.5441943662083248,1.2793813165380847,778.8324699760468,2.0705503440932844,,COMPLETE
105,0.6300162731475388,2026-07-17 16:29:06.306667,2026-07-17 16:29:06.312665,0 days 00:00:00.005998,-0.7037592613619381,778.6708779258165,-87.77741394610646,5.817700526783211,1.3514482776813057,779.1200909299624,2.678196538065566,1.0529579294380587,776.9991702801201,0.6002802798055217,,COMPLETE
106,0.3847570239355342,2026-07-17 16:29:06.312665,2026-07-17 16:29:06.318898,0 days 00:00:00.006233,-0.046258596446343225,779.1236836175901,151.7586413106264,4.142929226070163,0.4597207316418268,780.0770330604795,0.33511963512122844,0.3401229327310592,782.8323573059527,1.5899135445566972,,COMPLETE
107,0.4191569160360809,2026-07-17 16:29:06.318898,2026-07-17 16:29:06.325904,0 days 00:00:00.007006,0.12495904919217504,778.094055433067,300.6370487972614,5.4500417512091275,0.3421631608635669,779.0997953283859,0.2508893352384373,0.42736011888789927,783.309722764254,0.8936179996139735,,COMPLETE
108,0.48547970943656715,2026-07-17 16:29:06.325904,2026-07-17 16:29:06.330902,0 days 00:00:00.004998,0.10516444364454361,779.4061378054347,-47.203470970696,0.8973704191470623,0.055331316929656815,782.0422884255604,0.815800356371325,0.01042610906919398,780.4530073012819,0.9331352979862966,,COMPLETE
109,0.1588640222078076,2026-07-17 16:29:06.330902,2026-07-17 16:29:06.337251,0 days 00:00:00.006349,-0.19180866912616448,777.084040426051,-169.7519275572149,1.2928101165082424,0.22312989000166383,782.3736210785731,2.8061344868837623,0.8265640086881526,779.7067863623314,1.8444505784363403,,COMPLETE
110,0.3370906071397776,2026-07-17 16:29:06.338251,2026-07-17 16:29:06.343732,0 days 00:00:00.005481,-0.8859317689089234,777.6251505460091,188.47806151817366,0.8086843120194526,0.27278775417262324,781.0336509360676,2.7153373766529,0.83317942970693,780.0673727961112,1.9107377795749454,,COMPLETE
111,0.17003321300327412,2026-07-17 16:29:06.343732,2026-07-17 16:29:06.351676,0 days 00:00:00.007944,-0.48939567481991536,776.3086539085965,155.8029970521623,0.7773835057991118,0.37165788494039886,779.8016764954036,2.495471772421911,0.7191905234722566,779.2644568645992,1.9754124052878679,,COMPLETE
112,0.37768598262294073,2026-07-17 16:29:06.351676,2026-07-17 16:29:06.356971,0 days 00:00:00.005295,-0.8048823741917218,776.7398012497936,175.57849717846605,0.6689122182756239,0.1668158799482668,777.6957227851167,2.592324911162513,0.8847303056098941,780.3803907601928,2.114938579486672,,COMPLETE
113,0.3206840825841726,2026-07-17 16:29:06.356971,2026-07-17 16:29:06.363971,0 days 00:00:00.007000,-0.30971802125828435,776.3996561992527,-153.8265916312355,1.2806001979611157,0.035380953775814405,781.8500677356814,2.112290452178896,0.9731030290353333,780.7203347623602,2.040129732613722,,COMPLETE
114,0.5438949910971448,2026-07-17 16:29:06.363971,2026-07-17 16:29:06.371185,0 days 00:00:00.007214,-0.1736567464160014,777.3022611675952,-188.92260278567647,1.2447170224226352,0.12275353019078254,781.795135142041,2.4452391398806452,0.2638761752782771,781.3924524378673,2.1605956110544353,,COMPLETE
115,0.2914311283729098,2026-07-17 16:29:06.371185,2026-07-17 16:29:06.377184,0 days 00:00:00.005999,-0.29852482543323205,778.3269368277187,-169.01776096928256,1.7601354264838698,0.827305957438432,783.1035634447053,2.9374288857861592,0.5196049562671128,778.7630875074339,1.9350478914865405,,COMPLETE
116,0.3340315493282953,2026-07-17 16:29:06.377184,2026-07-17 16:29:06.383809,0 days 00:00:00.006625,-0.336454650624023,777.3574210098461,23.877176851032004,2.01240976413829,0.03874696125143441,781.5646132154769,1.671713468554063,1.1084718354465037,780.9253634749384,2.3958237045972375,,COMPLETE
117,0.6208776041166547,2026-07-17 16:29:06.383809,2026-07-17 16:29:06.390098,0 days 00:00:00.006289,-1.060916259827946,778.5748966108189,-296.6562501808671,4.1414092974144,0.6739008731010196,781.7959607710433,2.3439433594770143,0.567456097268877,777.6096781380184,1.8655706827616376,,COMPLETE
118,0.4370486404797606,2026-07-17 16:29:06.391095,2026-07-17 16:29:06.396611,0 days 00:00:00.005516,0.5856611828370508,780.2387991991819,-152.3705376647999,4.897564681066906,1.0532178100474374,781.1616365072074,0.2656503376577142,0.6639479858731274,780.3260583102596,0.1073582584748243,,COMPLETE
119,0.6419792512517913,2026-07-17 16:29:06.396611,2026-07-17 16:29:06.402616,0 days 00:00:00.006005,-0.9904582942569062,777.7039889408725,-44.34675884082873,3.5445110321306683,0.13969250521123444,783.1888563625993,1.4180244716551385,1.1819979410390855,782.6400227784893,2.495918885520477,,COMPLETE
120,0.6567636200447099,2026-07-17 16:29:06.402616,2026-07-17 16:29:06.408616,0 days 00:00:00.006000,0.3070977096517201,778.428769253677,731.048768461094,0.647432310444973,0.32476036820026827,780.5495156616261,1.480743254573629,0.04046856440484915,779.2043946437872,0.8612582649427436,,COMPLETE
121,0.6763990443269565,2026-07-17 16:29:06.408616,2026-07-17 16:29:06.414615,0 days 00:00:00.005999,0.25205214690513716,777.0863328071382,-93.72046427663425,1.7143434645193483,0.7181752465285178,783.8381987449993,2.942931619789935,0.6469630960192893,779.7652738939752,2.477185970490651,,COMPLETE
122,0.344286980085638,2026-07-17 16:29:06.414615,2026-07-17 16:29:06.425796,0 days 00:00:00.011181,0.08048106569130153,778.4494482012407,-172.95375449820807,1.9677413312426022,0.18919285890805687,782.387018806152,2.8579608109324983,0.5563845660463516,778.2893653569956,0.9195685448868011,,COMPLETE
123,0.38931216328094953,2026-07-17 16:29:06.425796,2026-07-17 16:29:06.435415,0 days 00:00:00.009619,-0.45889721065581285,777.2859993833231,-185.44181157082585,0.7723013879820543,0.28363679831019384,781.3422449925072,1.5055545839131215,0.9257267927004257,778.1928450474776,2.4736974934701577,,COMPLETE
124,0.47251362153411003,2026-07-17 16:29:06.435415,2026-07-17 16:29:06.442422,0 days 00:00:00.007007,-0.49160910000679175,778.5825260172353,-198.65162573691197,0.8854639875461049,0.6056888749996003,781.3826054920523,2.6493213508435742,1.1627997558684138,781.2294867947344,1.5708436722116623,,COMPLETE
125,0.4312332517991177,2026-07-17 16:29:06.442422,2026-07-17 16:29:06.450641,0 days 00:00:00.008219,-1.034511205288924,776.677681021805,504.88182507852287,0.37153318499804283,0.10801150630555012,781.8632732417243,2.706747125860308,0.8872812484286244,779.7642763137277,1.7370520606518711,,COMPLETE
126,0.5465961735819612,2026-07-17 16:29:06.450641,2026-07-17 16:29:06.457640,0 days 00:00:00.006999,-0.08439545066488019,778.301824692367,-140.12715552616535,1.879924677216916,0.07454550461018483,780.6285928514627,2.083039152441872,1.1669425789099732,782.0273760480436,2.7662345348678707,,COMPLETE
