frame_index,frame_label,previous_frame_label,coordination_event_count,formed_count,broken_count,pair
913,set_000__step_00045700,set_000__step_00045650,31,12,19,O-Zn
914,set_000__step_00045750,set_000__step_00045700,38,28,10,O-Zn
915,set_000__step_00045800,set_000__step_00045750,25,9,16,O-Zn
916,set_000__step_00045850,set_000__step_00045800,38,15,23,O-Zn
917,set_000__step_00045900,set_000__step_00045850,34,15,19,O-Zn
918,set_000__step_00045950,set_000__step_00045900,48,26,22,O-Zn
919,set_000__step_00046000,set_000__step_00045950,34,21,13,O-Zn
920,set_000__step_00046050,set_000__step_00046000,38,16,22,O-Zn
921,set_000__step_00046100,set_000__step_00046050,42,21,21,O-Zn
922,set_000__step_00046150,set_000__step_00046100,40,25,15,O-Zn
923,set_000__step_00046200,set_000__step_00046150,27,13,14,O-Zn
924,set_000__step_00046250,set_000__step_00046200,34,15,19,O-Zn
925,set_000__step_00046300,set_000__step_00046250,41,19,22,O-Zn
926,set_000__step_00046350,set_000__step_00046300,32,16,16,O-Zn
927,set_000__step_00046400,set_000__step_00046350,43,17,26,O-Zn
928,set_000__step_00046450,set_000__step_00046400,40,23,17,O-Zn
929,set_000__step_00046500,set_000__step_00046450,34,20,14,O-Zn
930,set_000__step_00046550,set_000__step_00046500,35,13,22,O-Zn
931,set_000__step_00046600,set_000__step_00046550,42,27,15,O-Zn
932,set_000__step_00046650,set_000__step_00046600,30,12,18,O-Zn
933,set_000__step_00046700,set_000__step_00046650,36,16,20,O-Zn
934,set_000__step_00046750,set_000__step_00046700,36,22,14,O-Zn
935,set_000__step_00046800,set_000__step_00046750,31,16,15,O-Zn
936,set_000__step_00046850,set_000__step_00046800,29,14,15,O-Zn
937,set_000__step_00046900,set_000__step_00046850,30,14,16,O-Zn
938,set_000__step_00046950,set_000__step_00046900,35,19,16,O-Zn
939,set_000__step_00047000,set_000__step_00046950,35,15,20,O-Zn
940,set_000__step_00047050,set_000__step_00047000,31,14,17,O-Zn
941,set_000__step_00047100,set_000__step_00047050,33,18,15,O-Zn
942,set_000__step_00047150,set_000__step_00047100,37,17,20,O-Zn
943,set_000__step_00047200,set_000__step_00047150,43,25,18,O-Zn
944,set_000__step_00047250,set_000__step_00047200,40,19,21,O-Zn
945,set_000__step_00047300,set_000__step_00047250,50,19,31,O-Zn
946,set_000__step_00047350,set_000__step_00047300,46,26,20,O-Zn
947,set_000__step_00047400,set_000__step_00047350,31,18,13,O-Zn
948,set_000__step_00047450,set_000__step_00047400,37,16,21,O-Zn
949,set_000__step_00047500,set_000__step_00047450,38,16,22,O-Zn
950,set_000__step_00047550,set_000__step_00047500,38,27,11,O-Zn
951,set_000__step_00047600,set_000__step_00047550,43,17,26,O-Zn
952,set_000__step_00047650,set_000__step_00047600,46,21,25,O-Zn
953,set_000__step_00047700,set_000__step_00047650,40,18,22,O-Zn
954,set_000__step_00047750,set_000__step_00047700,43,29,14,O-Zn
955,set_000__step_00047800,set_000__step_00047750,26,15,11,O-Zn
956,set_000__step_00047850,set_000__step_00047800,41,14,27,O-Zn
957,set_000__step_00047900,set_000__step_00047850,36,20,16,O-Zn
958,set_000__step_00047950,set_000__step_00047900,31,18,13,O-Zn
959,set_000__step_00048000,set_000__step_00047950,32,13,19,O-Zn
960,set_000__step_00048050,set_000__step_00048000,33,18,15,O-Zn
961,set_000__step_00048100,set_000__step_00048050,34,18,16,O-Zn
962,set_000__step_00048150,set_000__step_00048100,32,17,15,O-Zn
963,set_000__step_00048200,set_000__step_00048150,32,17,15,O-Zn
964,set_000__step_00048250,set_000__step_00048200,24,6,18,O-Zn
965,set_000__step_00048300,set_000__step_00048250,43,20,23,O-Zn
966,set_000__step_00048350,set_000__step_00048300,43,25,18,O-Zn
967,set_000__step_00048400,set_000__step_00048350,37,22,15,O-Zn
968,set_000__step_00048450,set_000__step_00048400,42,17,25,O-Zn
969,set_000__step_00048500,set_000__step_00048450,35,17,18,O-Zn
970,set_000__step_00048550,set_000__step_00048500,37,21,16,O-Zn
971,set_000__step_00048600,set_000__step_00048550,29,16,13,O-Zn
972,set_000__step_00048650,set_000__step_00048600,39,14,25,O-Zn
973,set_000__step_00048700,set_000__step_00048650,38,23,15,O-Zn
974,set_000__step_00048750,set_000__step_00048700,33,19,14,O-Zn
975,set_000__step_00048800,set_000__step_00048750,25,12,13,O-Zn
976,set_000__step_00048850,set_000__step_00048800,28,11,17,O-Zn
977,set_000__step_00048900,set_000__step_00048850,34,16,18,O-Zn
978,set_000__step_00048950,set_000__step_00048900,27,17,10,O-Zn
979,set_000__step_00049000,set_000__step_00048950,33,14,19,O-Zn
980,set_000__step_00049050,set_000__step_00049000,42,20,22,O-Zn
981,set_000__step_00049100,set_000__step_00049050,33,20,13,O-Zn
982,set_000__step_00049150,set_000__step_00049100,38,19,19,O-Zn
983,set_000__step_00049200,set_000__step_00049150,33,11,22,O-Zn
984,set_000__step_00049250,set_000__step_00049200,29,19,10,O-Zn
985,set_000__step_00049300,set_000__step_00049250,30,13,17,O-Zn
986,set_000__step_00049350,set_000__step_00049300,35,20,15,O-Zn
987,set_000__step_00049400,set_000__step_00049350,43,16,27,O-Zn
988,set_000__step_00049450,set_000__step_00049400,37,22,15,O-Zn
989,set_000__step_00049500,set_000__step_00049450,27,16,11,O-Zn
990,set_000__step_00049550,set_000__step_00049500,27,13,14,O-Zn
991,set_000__step_00049600,set_000__step_00049550,27,15,12,O-Zn
992,set_000__step_00049650,set_000__step_00049600,29,14,15,O-Zn
993,set_000__step_00049700,set_000__step_00049650,27,11,16,O-Zn
994,set_000__step_00049750,set_000__step_00049700,37,17,20,O-Zn
995,set_000__step_00049800,set_000__step_00049750,39,21,18,O-Zn
996,set_000__step_00049850,set_000__step_00049800,31,17,14,O-Zn
997,set_000__step_00049900,set_000__step_00049850,35,17,18,O-Zn
998,set_000__step_00049950,set_000__step_00049900,35,15,20,O-Zn
999,set_000__step_00050000,set_000__step_00049950,48,21,27,O-Zn
1000,set_000__step_00050050,set_000__step_00050000,39,29,10,O-Zn
1001,set_000__step_00050100,set_000__step_00050050,28,12,16,O-Zn
1002,set_000__step_00050150,set_000__step_00050100,31,14,17,O-Zn
1003,set_000__step_00050200,set_000__step_00050150,29,15,14,O-Zn
1004,set_000__step_00050250,set_000__step_00050200,23,13,10,O-Zn
1005,set_000__step_00050300,set_000__step_00050250,29,9,20,O-Zn
1006,set_000__step_00050350,set_000__step_00050300,34,20,14,O-Zn
1007,set_000__step_00050400,set_000__step_00050350,37,16,21,O-Zn
1008,set_000__step_00050450,set_000__step_00050400,36,17,19,O-Zn
1009,set_000__step_00050500,set_000__step_00050450,36,20,16,O-Zn
1010,set_000__step_00050550,set_000__step_00050500,43,21,22,O-Zn
1011,set_000__step_00050600,set_000__step_00050550,33,18,15,O-Zn
1012,set_000__step_00050650,set_000__step_00050600,33,17,16,O-Zn
1013,set_000__step_00050700,set_000__step_00050650,30,13,17,O-Zn
1014,set_000__step_00050750,set_000__step_00050700,32,16,16,O-Zn
1015,set_000__step_00050800,set_000__step_00050750,35,19,16,O-Zn
1016,set_000__step_00050850,set_000__step_00050800,29,14,15,O-Zn
1017,set_000__step_00050900,set_000__step_00050850,34,17,17,O-Zn
1018,set_000__step_00050950,set_000__step_00050900,35,15,20,O-Zn
1019,set_000__step_00051000,set_000__step_00050950,39,21,18,O-Zn
1020,set_000__step_00051050,set_000__step_00051000,40,22,18,O-Zn
1021,set_000__step_00051100,set_000__step_00051050,42,19,23,O-Zn
1022,set_000__step_00051150,set_000__step_00051100,39,17,22,O-Zn
1023,set_000__step_00051200,set_000__step_00051150,38,21,17,O-Zn
1024,set_000__step_00051250,set_000__step_00051200,32,17,15,O-Zn
1025,set_000__step_00051300,set_000__step_00051250,33,13,20,O-Zn
1026,set_000__step_00051350,set_000__step_00051300,41,20,21,O-Zn
1027,set_000__step_00051400,set_000__step_00051350,46,25,21,O-Zn
1028,set_000__step_00051450,set_000__step_00051400,34,16,18,O-Zn
1029,set_000__step_00051500,set_000__step_00051450,44,24,20,O-Zn
1030,set_000__step_00051550,set_000__step_00051500,40,20,20,O-Zn
1031,set_000__step_00051600,set_000__step_00051550,43,21,22,O-Zn
1032,set_000__step_00051650,set_000__step_00051600,39,24,15,O-Zn
1033,set_000__step_00051700,set_000__step_00051650,37,14,23,O-Zn
1034,set_000__step_00051750,set_000__step_00051700,32,20,12,O-Zn
1035,set_000__step_00051800,set_000__step_00051750,35,11,24,O-Zn
1036,set_000__step_00051850,set_000__step_00051800,40,21,19,O-Zn
1037,set_000__step_00051900,set_000__step_00051850,43,27,16,O-Zn
1038,set_000__step_00051950,set_000__step_00051900,38,14,24,O-Zn
1039,set_000__step_00052000,set_000__step_00051950,44,19,25,O-Zn
1040,set_000__step_00052050,set_000__step_00052000,47,26,21,O-Zn
1041,set_000__step_00052100,set_000__step_00052050,44,19,25,O-Zn
1042,set_000__step_00052150,set_000__step_00052100,54,31,23,O-Zn
1043,set_000__step_00052200,set_000__step_00052150,50,21,29,O-Zn
1044,set_000__step_00052250,set_000__step_00052200,42,24,18,O-Zn
1045,set_000__step_00052300,set_000__step_00052250,33,13,20,O-Zn
1046,set_000__step_00052350,set_000__step_00052300,50,30,20,O-Zn
1047,set_000__step_00052400,set_000__step_00052350,33,17,16,O-Zn
1048,set_000__step_00052450,set_000__step_00052400,44,23,21,O-Zn
1049,set_000__step_00052500,set_000__step_00052450,41,17,24,O-Zn
1050,set_000__step_00052550,set_000__step_00052500,43,19,24,O-Zn
1051,set_000__step_00052600,set_000__step_00052550,47,26,21,O-Zn
1052,set_000__step_00052650,set_000__step_00052600,34,16,18,O-Zn
1053,set_000__step_00052700,set_000__step_00052650,51,27,24,O-Zn
1054,set_000__step_00052750,set_000__step_00052700,47,23,24,O-Zn
1055,set_000__step_00052800,set_000__step_00052750,41,22,19,O-Zn
1056,set_000__step_00052850,set_000__step_00052800,38,18,20,O-Zn
1057,set_000__step_00052900,set_000__step_00052850,44,19,25,O-Zn
1058,set_000__step_00052950,set_000__step_00052900,50,25,25,O-Zn
1059,set_000__step_00053000,set_000__step_00052950,53,29,24,O-Zn
1060,set_000__step_00053050,set_000__step_00053000,42,21,21,O-Zn
1061,set_000__step_00053100,set_000__step_00053050,52,24,28,O-Zn
1062,set_000__step_00053150,set_000__step_00053100,42,23,19,O-Zn
1063,set_000__step_00053200,set_000__step_00053150,38,21,17,O-Zn
1064,set_000__step_00053250,set_000__step_00053200,42,17,25,O-Zn
1065,set_000__step_00053300,set_000__step_00053250,44,17,27,O-Zn
1066,set_000__step_00053350,set_000__step_00053300,51,30,21,O-Zn
1067,set_000__step_00053400,set_000__step_00053350,43,23,20,O-Zn
1068,set_000__step_00053450,set_000__step_00053400,48,24,24,O-Zn
1069,set_000__step_00053500,set_000__step_00053450,48,21,27,O-Zn
1070,set_000__step_00053550,set_000__step_00053500,39,21,18,O-Zn
1071,set_000__step_00053600,set_000__step_00053550,45,24,21,O-Zn
1072,set_000__step_00053650,set_000__step_00053600,43,25,18,O-Zn
1073,set_000__step_00053700,set_000__step_00053650,40,16,24,O-Zn
1074,set_000__step_00053750,set_000__step_00053700,47,26,21,O-Zn
1075,set_000__step_00053800,set_000__step_00053750,42,15,27,O-Zn
1076,set_000__step_00053850,set_000__step_00053800,51,31,20,O-Zn
1077,set_000__step_00053900,set_000__step_00053850,37,18,19,O-Zn
1078,set_000__step_00053950,set_000__step_00053900,45,19,26,O-Zn
1079,set_000__step_00054000,set_000__step_00053950,37,20,17,O-Zn
1080,set_000__step_00054050,set_000__step_00054000,42,29,13,O-Zn
1081,set_000__step_00054100,set_000__step_00054050,35,17,18,O-Zn
1082,set_000__step_00054150,set_000__step_00054100,38,16,22,O-Zn
1083,set_000__step_00054200,set_000__step_00054150,40,15,25,O-Zn
1084,set_000__step_00054250,set_000__step_00054200,42,27,15,O-Zn
1085,set_000__step_00054300,set_000__step_00054250,43,17,26,O-Zn
1086,set_000__step_00054350,set_000__step_00054300,46,23,23,O-Zn
1087,set_000__step_00054400,set_000__step_00054350,39,23,16,O-Zn
1088,set_000__step_00054450,set_000__step_00054400,47,20,27,O-Zn
1089,set_000__step_00054500,set_000__step_00054450,46,23,23,O-Zn
1090,set_000__step_00054550,set_000__step_00054500,44,22,22,O-Zn
1091,set_000__step_00054600,set_000__step_00054550,41,21,20,O-Zn
1092,set_000__step_00054650,set_000__step_00054600,44,18,26,O-Zn
1093,set_000__step_00054700,set_000__step_00054650,49,29,20,O-Zn
1094,set_000__step_00054750,set_000__step_00054700,40,24,16,O-Zn
1095,set_000__step_00054800,set_000__step_00054750,45,15,30,O-Zn
1096,set_000__step_00054850,set_000__step_00054800,42,24,18,O-Zn
1097,set_000__step_00054900,set_000__step_00054850,45,22,23,O-Zn
1098,set_000__step_00054950,set_000__step_00054900,37,23,14,O-Zn
1099,set_000__step_00055000,set_000__step_00054950,40,18,22,O-Zn
1100,set_000__step_00055050,set_000__step_00055000,50,24,26,O-Zn
1101,set_000__step_00055100,set_000__step_00055050,49,21,28,O-Zn
1102,set_000__step_00055150,set_000__step_00055100,62,25,37,O-Zn
1103,set_000__step_00055200,set_000__step_00055150,50,34,16,O-Zn
1104,set_000__step_00055250,set_000__step_00055200,36,16,20,O-Zn
1105,set_000__step_00055300,set_000__step_00055250,44,24,20,O-Zn
1106,set_000__step_00055350,set_000__step_00055300,44,21,23,O-Zn
1107,set_000__step_00055400,set_000__step_00055350,46,22,24,O-Zn
1108,set_000__step_00055450,set_000__step_00055400,47,24,23,O-Zn
1109,set_000__step_00055500,set_000__step_00055450,47,25,22,O-Zn
1110,set_000__step_00055550,set_000__step_00055500,37,18,19,O-Zn
1111,set_000__step_00055600,set_000__step_00055550,57,27,30,O-Zn
1112,set_000__step_00055650,set_000__step_00055600,46,27,19,O-Zn
1113,set_000__step_00055700,set_000__step_00055650,41,21,20,O-Zn
1114,set_000__step_00055750,set_000__step_00055700,33,16,17,O-Zn
1115,set_000__step_00055800,set_000__step_00055750,41,14,27,O-Zn
1116,set_000__step_00055850,set_000__step_00055800,50,30,20,O-Zn
1117,set_000__step_00055900,set_000__step_00055850,38,21,17,O-Zn
1118,set_000__step_00055950,set_000__step_00055900,39,14,25,O-Zn
1119,set_000__step_00056000,set_000__step_00055950,43,25,18,O-Zn
1120,set_000__step_00056050,set_000__step_00056000,49,19,30,O-Zn
1121,set_000__step_00056100,set_000__step_00056050,50,22,28,O-Zn
1122,set_000__step_00056150,set_000__step_00056100,54,31,23,O-Zn
1123,set_000__step_00056200,set_000__step_00056150,45,29,16,O-Zn
1124,set_000__step_00056250,set_000__step_00056200,49,17,32,O-Zn
1125,set_000__step_00056300,set_000__step_00056250,48,28,20,O-Zn
1126,set_000__step_00056350,set_000__step_00056300,46,19,27,O-Zn
1127,set_000__step_00056400,set_000__step_00056350,55,31,24,O-Zn
1128,set_000__step_00056450,set_000__step_00056400,50,27,23,O-Zn
1129,set_000__step_00056500,set_000__step_00056450,39,17,22,O-Zn
1130,set_000__step_00056550,set_000__step_00056500,51,25,26,O-Zn
1131,set_000__step_00056600,set_000__step_00056550,45,26,19,O-Zn
1132,set_000__step_00056650,set_000__step_00056600,36,17,19,O-Zn
1133,set_000__step_00056700,set_000__step_00056650,43,21,22,O-Zn
1134,set_000__step_00056750,set_000__step_00056700,48,22,26,O-Zn
1135,set_000__step_00056800,set_000__step_00056750,43,26,17,O-Zn
1136,set_000__step_00056850,set_000__step_00056800,52,23,29,O-Zn
1137,set_000__step_00056900,set_000__step_00056850,45,21,24,O-Zn
1138,set_000__step_00056950,set_000__step_00056900,45,24,21,O-Zn
1139,set_000__step_00057000,set_000__step_00056950,62,27,35,O-Zn
1140,set_000__step_00057050,set_000__step_00057000,45,24,21,O-Zn
1141,set_000__step_00057100,set_000__step_00057050,48,26,22,O-Zn
1142,set_000__step_00057150,set_000__step_00057100,44,19,25,O-Zn
1143,set_000__step_00057200,set_000__step_00057150,50,29,21,O-Zn
1144,set_000__step_00057250,set_000__step_00057200,41,22,19,O-Zn
1145,set_000__step_00057300,set_000__step_00057250,43,21,22,O-Zn
1146,set_000__step_00057350,set_000__step_00057300,49,21,28,O-Zn
1147,set_000__step_00057400,set_000__step_00057350,49,28,21,O-Zn
1148,set_000__step_00057450,set_000__step_00057400,49,24,25,O-Zn
1149,set_000__step_00057500,set_000__step_00057450,49,24,25,O-Zn
1150,set_000__step_00057550,set_000__step_00057500,53,24,29,O-Zn
1151,set_000__step_00057600,set_000__step_00057550,41,21,20,O-Zn
1152,set_000__step_00057650,set_000__step_00057600,59,32,27,O-Zn
1153,set_000__step_00057700,set_000__step_00057650,44,21,23,O-Zn
1154,set_000__step_00057750,set_000__step_00057700,51,24,27,O-Zn
1155,set_000__step_00057800,set_000__step_00057750,54,30,24,O-Zn
1156,set_000__step_00057850,set_000__step_00057800,50,21,29,O-Zn
1157,set_000__step_00057900,set_000__step_00057850,46,25,21,O-Zn
1158,set_000__step_00057950,set_000__step_00057900,55,26,29,O-Zn
1159,set_000__step_00058000,set_000__step_00057950,50,25,25,O-Zn
1160,set_000__step_00058050,set_000__step_00058000,48,23,25,O-Zn
1161,set_000__step_00058100,set_000__step_00058050,50,28,22,O-Zn
1162,set_000__step_00058150,set_000__step_00058100,37,22,15,O-Zn
1163,set_000__step_00058200,set_000__step_00058150,40,19,21,O-Zn
1164,set_000__step_00058250,set_000__step_00058200,34,16,18,O-Zn
1165,set_000__step_00058300,set_000__step_00058250,52,24,28,O-Zn
1166,set_000__step_00058350,set_000__step_00058300,45,23,22,O-Zn
1167,set_000__step_00058400,set_000__step_00058350,46,24,22,O-Zn
1168,set_000__step_00058450,set_000__step_00058400,49,21,28,O-Zn
1169,set_000__step_00058500,set_000__step_00058450,56,27,29,O-Zn
1170,set_000__step_00058550,set_000__step_00058500,54,30,24,O-Zn
1171,set_000__step_00058600,set_000__step_00058550,47,25,22,O-Zn
1172,set_000__step_00058650,set_000__step_00058600,43,22,21,O-Zn
1173,set_000__step_00058700,set_000__step_00058650,47,19,28,O-Zn
1174,set_000__step_00058750,set_000__step_00058700,48,29,19,O-Zn
1175,set_000__step_00058800,set_000__step_00058750,48,24,24,O-Zn
1176,set_000__step_00058850,set_000__step_00058800,48,23,25,O-Zn
1177,set_000__step_00058900,set_000__step_00058850,43,22,21,O-Zn
1178,set_000__step_00058950,set_000__step_00058900,42,19,23,O-Zn
1179,set_000__step_00059000,set_000__step_00058950,52,22,30,O-Zn
1180,set_000__step_00059050,set_000__step_00059000,51,29,22,O-Zn
1181,set_000__step_00059100,set_000__step_00059050,43,26,17,O-Zn
1182,set_000__step_00059150,set_000__step_00059100,52,20,32,O-Zn
1183,set_000__step_00059200,set_000__step_00059150,62,34,28,O-Zn
1184,set_000__step_00059250,set_000__step_00059200,47,18,29,O-Zn
1185,set_000__step_00059300,set_000__step_00059250,61,32,29,O-Zn
1186,set_000__step_00059350,set_000__step_00059300,63,28,35,O-Zn
1187,set_000__step_00059400,set_000__step_00059350,69,41,28,O-Zn
1188,set_000__step_00059450,set_000__step_00059400,51,23,28,O-Zn
1189,set_000__step_00059500,set_000__step_00059450,55,28,27,O-Zn
1190,set_000__step_00059550,set_000__step_00059500,38,19,19,O-Zn
1191,set_000__step_00059600,set_000__step_00059550,52,25,27,O-Zn
1192,set_000__step_00059650,set_000__step_00059600,53,32,21,O-Zn
1193,set_000__step_00059700,set_000__step_00059650,40,21,19,O-Zn
1194,set_000__step_00059750,set_000__step_00059700,50,20,30,O-Zn
1195,set_000__step_00059800,set_000__step_00059750,52,17,35,O-Zn
1196,set_000__step_00059850,set_000__step_00059800,67,43,24,O-Zn
1197,set_000__step_00059900,set_000__step_00059850,44,19,25,O-Zn
1198,set_000__step_00059950,set_000__step_00059900,55,30,25,O-Zn
1199,set_000__step_00060000,set_000__step_00059950,48,27,21,O-Zn
1200,set_000__step_00060050,set_000__step_00060000,51,26,25,O-Zn
1201,set_000__step_00060100,set_000__step_00060050,47,19,28,O-Zn
1202,set_000__step_00060150,set_000__step_00060100,53,26,27,O-Zn
1203,set_000__step_00060200,set_000__step_00060150,49,25,24,O-Zn
1204,set_000__step_00060250,set_000__step_00060200,55,28,27,O-Zn
1205,set_000__step_00060300,set_000__step_00060250,52,27,25,O-Zn
1206,set_000__step_00060350,set_000__step_00060300,54,23,31,O-Zn
1207,set_000__step_00060400,set_000__step_00060350,56,32,24,O-Zn
1208,set_000__step_00060450,set_000__step_00060400,53,23,30,O-Zn
1209,set_000__step_00060500,set_000__step_00060450,47,25,22,O-Zn
1210,set_000__step_00060550,set_000__step_00060500,52,29,23,O-Zn
1211,set_000__step_00060600,set_000__step_00060550,45,26,19,O-Zn
1212,set_000__step_00060650,set_000__step_00060600,47,17,30,O-Zn
1213,set_000__step_00060700,set_000__step_00060650,46,28,18,O-Zn
1214,set_000__step_00060750,set_000__step_00060700,61,25,36,O-Zn
1215,set_000__step_00060800,set_000__step_00060750,51,27,24,O-Zn
1216,set_000__step_00060850,set_000__step_00060800,45,24,21,O-Zn
1217,set_000__step_00060900,set_000__step_00060850,52,25,27,O-Zn
1218,set_000__step_00060950,set_000__step_00060900,49,28,21,O-Zn
1219,set_000__step_00061000,set_000__step_00060950,54,19,35,O-Zn
1220,set_000__step_00061050,set_000__step_00061000,63,33,30,O-Zn
1221,set_000__step_00061100,set_000__step_00061050,61,31,30,O-Zn
1222,set_000__step_00061150,set_000__step_00061100,62,33,29,O-Zn
1223,set_000__step_00061200,set_000__step_00061150,52,30,22,O-Zn
1224,set_000__step_00061250,set_000__step_00061200,55,22,33,O-Zn
1225,set_000__step_00061300,set_000__step_00061250,58,30,28,O-Zn
1226,set_000__step_00061350,set_000__step_00061300,65,33,32,O-Zn
1227,set_000__step_00061400,set_000__step_00061350,45,23,22,O-Zn
1228,set_000__step_00061450,set_000__step_00061400,61,30,31,O-Zn
1229,set_000__step_00061500,set_000__step_00061450,50,25,25,O-Zn
1230,set_000__step_00061550,set_000__step_00061500,52,28,24,O-Zn
1231,set_000__step_00061600,set_000__step_00061550,54,30,24,O-Zn
1232,set_000__step_00061650,set_000__step_00061600,50,22,28,O-Zn
1233,set_000__step_00061700,set_000__step_00061650,47,22,25,O-Zn
1234,set_000__step_00061750,set_000__step_00061700,60,29,31,O-Zn
1235,set_000__step_00061800,set_000__step_00061750,52,30,22,O-Zn
1236,set_000__step_00061850,set_000__step_00061800,39,23,16,O-Zn
1237,set_000__step_00061900,set_000__step_00061850,51,18,33,O-Zn
1238,set_000__step_00061950,set_000__step_00061900,48,27,21,O-Zn
1239,set_000__step_00062000,set_000__step_00061950,52,27,25,O-Zn
1240,set_000__step_00062050,set_000__step_00062000,59,29,30,O-Zn
1241,set_000__step_00062100,set_000__step_00062050,48,21,27,O-Zn
1242,set_000__step_00062150,set_000__step_00062100,42,22,20,O-Zn
1243,set_000__step_00062200,set_000__step_00062150,61,27,34,O-Zn
1244,set_000__step_00062250,set_000__step_00062200,49,25,24,O-Zn
1245,set_000__step_00062300,set_000__step_00062250,48,27,21,O-Zn
1246,set_000__step_00062350,set_000__step_00062300,53,22,31,O-Zn
1247,set_000__step_00062400,set_000__step_00062350,55,27,28,O-Zn
1248,set_000__step_00062450,set_000__step_00062400,58,35,23,O-Zn
1249,set_000__step_00062500,set_000__step_00062450,60,22,38,O-Zn
1250,set_000__step_00062550,set_000__step_00062500,61,34,27,O-Zn
1251,set_000__step_00062600,set_000__step_00062550,68,31,37,O-Zn
1252,set_000__step_00062650,set_000__step_00062600,52,29,23,O-Zn
1253,set_000__step_00062700,set_000__step_00062650,43,22,21,O-Zn
1254,set_000__step_00062750,set_000__step_00062700,60,31,29,O-Zn
1255,set_000__step_00062800,set_000__step_00062750,57,28,29,O-Zn
1256,set_000__step_00062850,set_000__step_00062800,53,30,23,O-Zn
1257,set_000__step_00062900,set_000__step_00062850,50,21,29,O-Zn
1258,set_000__step_00062950,set_000__step_00062900,60,26,34,O-Zn
1259,set_000__step_00063000,set_000__step_00062950,56,34,22,O-Zn
1260,set_000__step_00063050,set_000__step_00063000,59,30,29,O-Zn
1261,set_000__step_00063100,set_000__step_00063050,51,30,21,O-Zn
1262,set_000__step_00063150,set_000__step_00063100,42,20,22,O-Zn
1263,set_000__step_00063200,set_000__step_00063150,36,18,18,O-Zn
1264,set_000__step_00063250,set_000__step_00063200,43,18,25,O-Zn
1265,set_000__step_00063300,set_000__step_00063250,68,25,43,O-Zn
1266,set_000__step_00063350,set_000__step_00063300,55,36,19,O-Zn
1267,set_000__step_00063400,set_000__step_00063350,59,26,33,O-Zn
1268,set_000__step_00063450,set_000__step_00063400,60,36,24,O-Zn
1269,set_000__step_00063500,set_000__step_00063450,46,20,26,O-Zn
1270,set_000__step_00063550,set_000__step_00063500,51,23,28,O-Zn
1271,set_000__step_00063600,set_000__step_00063550,58,28,30,O-Zn
1272,set_000__step_00063650,set_000__step_00063600,62,31,31,O-Zn
1273,set_000__step_00063700,set_000__step_00063650,54,30,24,O-Zn
1274,set_000__step_00063750,set_000__step_00063700,60,27,33,O-Zn
1275,set_000__step_00063800,set_000__step_00063750,56,34,22,O-Zn
1276,set_000__step_00063850,set_000__step_00063800,57,26,31,O-Zn
1277,set_000__step_00063900,set_000__step_00063850,51,23,28,O-Zn
1278,set_000__step_00063950,set_000__step_00063900,49,28,21,O-Zn
1279,set_000__step_00064000,set_000__step_00063950,50,23,27,O-Zn
1280,set_000__step_00064050,set_000__step_00064000,46,30,16,O-Zn
1281,set_000__step_00064100,set_000__step_00064050,47,19,28,O-Zn
1282,set_000__step_00064150,set_000__step_00064100,52,23,29,O-Zn
1283,set_000__step_00064200,set_000__step_00064150,55,28,27,O-Zn
1284,set_000__step_00064250,set_000__step_00064200,51,27,24,O-Zn
1285,set_000__step_00064300,set_000__step_00064250,53,27,26,O-Zn
1286,set_000__step_00064350,set_000__step_00064300,49,24,25,O-Zn
1287,set_000__step_00064400,set_000__step_00064350,47,24,23,O-Zn
1288,set_000__step_00064450,set_000__step_00064400,49,25,24,O-Zn
1289,set_000__step_00064500,set_000__step_00064450,44,21,23,O-Zn
1290,set_000__step_00064550,set_000__step_00064500,57,36,21,O-Zn
1291,set_000__step_00064600,set_000__step_00064550,43,15,28,O-Zn
1292,set_000__step_00064650,set_000__step_00064600,47,24,23,O-Zn
1293,set_000__step_00064700,set_000__step_00064650,44,19,25,O-Zn
1294,set_000__step_00064750,set_000__step_00064700,52,29,23,O-Zn
1295,set_000__step_00064800,set_000__step_00064750,50,25,25,O-Zn
1296,set_000__step_00064850,set_000__step_00064800,41,22,19,O-Zn
1297,set_000__step_00064900,set_000__step_00064850,49,20,29,O-Zn
1298,set_000__step_00064950,set_000__step_00064900,50,25,25,O-Zn
1299,set_000__step_00065000,set_000__step_00064950,61,28,33,O-Zn
1300,set_000__step_00065050,set_000__step_00065000,57,34,23,O-Zn
1301,set_000__step_00065100,set_000__step_00065050,56,26,30,O-Zn
1302,set_000__step_00065150,set_000__step_00065100,47,22,25,O-Zn
1303,set_000__step_00065200,set_000__step_00065150,53,28,25,O-Zn
1304,set_000__step_00065250,set_000__step_00065200,60,29,31,O-Zn
1305,set_000__step_00065300,set_000__step_00065250,46,26,20,O-Zn
1306,set_000__step_00065350,set_000__step_00065300,59,28,31,O-Zn
1307,set_000__step_00065400,set_000__step_00065350,48,24,24,O-Zn
1308,set_000__step_00065450,set_000__step_00065400,47,27,20,O-Zn
1309,set_000__step_00065500,set_000__step_00065450,53,23,30,O-Zn
1310,set_000__step_00065550,set_000__step_00065500,51,21,30,O-Zn
1311,set_000__step_00065600,set_000__step_00065550,59,30,29,O-Zn
1312,set_000__step_00065650,set_000__step_00065600,63,29,34,O-Zn
1313,set_000__step_00065700,set_000__step_00065650,67,40,27,O-Zn
