frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
4835,set_002__step_00241800,set_002__step_00241750,4,"{water-surface,formed,393,1033,surface,water,Zn,O,O-Zn,,2.191028} {water-surface,broken,394,1019,surface,water,O,H,H-O,1.117924,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.151114,} {water-surface,broken,894,1055,surface,water,O,H,H-O,1.086838,}"
4836,set_002__step_00241850,set_002__step_00241800,10,"{water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,1.990995} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.106034} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.131345} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,2.112735} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.018297} {water-surface,formed,859,989,surface,water,O,H,H-O,,1.139139} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.860042,} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,2.087069,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,2.071370,} {water-surface,broken,539,1052,surface,water,O,H,H-O,1.170308,}"
4837,set_002__step_00241900,set_002__step_00241850,7,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.020468} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.811989} {water-surface,formed,668,1018,surface,water,Zn,O,O-Zn,,2.129187} {water-surface,broken,214,1011,surface,water,O,H,H-O,0.988964,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,2.048970,} {water-surface,broken,859,989,surface,water,O,H,H-O,1.139139,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.086094,}"
4838,set_002__step_00241950,set_002__step_00241900,10,"{water-surface,formed,473,1021,surface,water,Zn,O,O-Zn,,2.128569} {water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,2.162013} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.020468,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,1.991231,} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,2.112405,} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,1.911027,} {water-surface,broken,393,1033,surface,water,Zn,O,O-Zn,2.157560,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.027517,} {water-surface,broken,413,1000,surface,water,Zn,O,O-Zn,2.026285,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,1.935204,}"
4839,set_002__step_00242000,set_002__step_00241950,6,"{water-surface,formed,193,1036,surface,water,Zn,O,O-Zn,,2.137060} {water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,2.131573} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.133044} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.163508,} {water-surface,broken,668,1018,surface,water,Zn,O,O-Zn,2.011623,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.191513,}"
4840,set_002__step_00242050,set_002__step_00242000,6,"{water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.137912} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.193621} {water-surface,formed,539,1052,surface,water,O,H,H-O,,1.162736} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.084322} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.179709,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.024962,}"
4841,set_002__step_00242100,set_002__step_00242050,6,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.145166} {water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,1.996923} {water-surface,formed,779,1028,surface,water,O,H,H-O,,1.166901} {water-surface,broken,193,1036,surface,water,Zn,O,O-Zn,2.130160,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,1.970975,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.161262,}"
4842,set_002__step_00242150,set_002__step_00242100,5,"{water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.115003} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.045263} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.137126} {water-surface,broken,779,1028,surface,water,O,H,H-O,1.166901,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.149030,}"
4843,set_002__step_00242200,set_002__step_00242150,5,"{water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.064675} {water-surface,formed,233,1048,surface,water,Zn,O,O-Zn,,2.168855} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,2.191430} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.168147,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.168286,}"
4844,set_002__step_00242250,set_002__step_00242200,4,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.129534} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.189388} {water-surface,formed,450,1021,surface,water,Zn,O,O-Zn,,2.172992} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.118409,}"
4845,set_002__step_00242300,set_002__step_00242250,3,"{water-surface,formed,859,1038,surface,water,O,H,H-O,,1.173945} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,2.130450,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.070132,}"
4846,set_002__step_00242350,set_002__step_00242300,6,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.088392} {water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.084370} {water-surface,formed,459,1026,surface,water,O,H,H-O,,1.095193} {water-surface,broken,233,1048,surface,water,Zn,O,O-Zn,2.163390,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,2.104469,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.173945,}"
4847,set_002__step_00242400,set_002__step_00242350,5,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,1.820430} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,1.818704} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.023745} {water-surface,broken,114,1032,surface,water,O,H,H-O,1.088392,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.013344,}"
4848,set_002__step_00242450,set_002__step_00242400,4,"{water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,1.894570} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.064374} {water-surface,formed,859,1038,surface,water,O,H,H-O,,1.045963} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.023745,}"
4849,set_002__step_00242500,set_002__step_00242450,2,"{water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.072438,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.016896,}"
4850,set_002__step_00242550,set_002__step_00242500,5,"{water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.008048} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.172310} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.102821,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.189982,} {organic-surface,broken,793,969,surface,organic,Zn,O,O-Zn,1.928209,}"
4851,set_002__step_00242600,set_002__step_00242550,2,"{organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.264247} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,1.932742,}"
4852,set_002__step_00242650,set_002__step_00242600,6,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.185691} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.044054} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.139669} {water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,2.073333} {organic-surface,formed,793,969,surface,organic,Zn,O,O-Zn,,2.036517} {water-surface,broken,539,1052,surface,water,O,H,H-O,1.082196,}"
4853,set_002__step_00242700,set_002__step_00242650,4,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.021740} {water-surface,formed,408,1003,surface,water,Zn,O,O-Zn,,2.184280} {water-surface,formed,539,1052,surface,water,O,H,H-O,,1.102610} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,1.932159,}"
4854,set_002__step_00242750,set_002__step_00242700,8,"{water-surface,formed,214,1011,surface,water,O,H,H-O,,1.176050} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,1.949498} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.182504} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.071935} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.058090,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,1.925666,} {water-surface,broken,450,1021,surface,water,Zn,O,O-Zn,2.118690,} {water-surface,broken,539,1052,surface,water,O,H,H-O,1.102610,}"
4855,set_002__step_00242800,set_002__step_00242750,5,"{water-surface,broken,114,1032,surface,water,O,H,H-O,1.124179,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,1.864717,} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,1.828888,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,2.168140,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.074916,}"
4856,set_002__step_00242850,set_002__step_00242800,6,"{water-surface,formed,450,1021,surface,water,Zn,O,O-Zn,,2.090205} {water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,1.951717} {water-surface,broken,214,1011,surface,water,O,H,H-O,1.150416,} {organic-surface,broken,793,969,surface,organic,Zn,O,O-Zn,1.863134,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.140962,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,1.785680,}"
4857,set_002__step_00242900,set_002__step_00242850,7,"{water-surface,formed,214,1011,surface,water,O,H,H-O,,0.989115} {water-surface,formed,473,1021,surface,water,Zn,O,O-Zn,,2.036147} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.097139} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.140614,} {water-surface,broken,450,1021,surface,water,Zn,O,O-Zn,2.090205,} {water-surface,broken,813,991,surface,water,Zn,O,O-Zn,2.179108,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.075809,}"
4858,set_002__step_00242950,set_002__step_00242900,6,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.850508} {water-surface,formed,408,1003,surface,water,Zn,O,O-Zn,,2.062637} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.158320} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.065643} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,1.974210,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.157928,}"
4859,set_002__step_00243000,set_002__step_00242950,4,"{water-surface,formed,813,991,surface,water,Zn,O,O-Zn,,2.022610} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.011179} {water-surface,broken,459,1026,surface,water,O,H,H-O,1.227936,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,2.193132,}"
4860,set_002__step_00243050,set_002__step_00243000,4,"{water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,2.003978} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.132131} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.058047,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.080122,}"
4861,set_002__step_00243100,set_002__step_00243050,4,"{water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,2.157979} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.162041,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,2.060157,} {water-surface,broken,813,991,surface,water,Zn,O,O-Zn,2.115652,}"
4862,set_002__step_00243150,set_002__step_00243100,5,"{water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.013312} {water-surface,formed,473,1021,surface,water,Zn,O,O-Zn,,2.044782} {water-surface,formed,614,1041,surface,water,O,H,H-O,,1.065860} {organic-surface,formed,793,969,surface,organic,Zn,O,O-Zn,,2.185058} {water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,1.961314}"
4863,set_002__step_00243200,set_002__step_00243150,5,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.935074} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.194974} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.150912} {water-surface,formed,813,991,surface,water,Zn,O,O-Zn,,2.113220} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.090082}"
4864,set_002__step_00243250,set_002__step_00243200,5,"{water-surface,formed,28,994,surface,water,Zn,O,O-Zn,,1.772844} {water-surface,broken,214,1011,surface,water,O,H,H-O,1.091732,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.073053,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,2.050384,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,1.945756,}"
4865,set_002__step_00243300,set_002__step_00243250,8,"{water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.158085} {water-surface,formed,459,1026,surface,water,O,H,H-O,,1.133872} {water-surface,broken,28,994,surface,water,Zn,O,O-Zn,1.772844,} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.129800,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,2.155780,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.144309,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.014223,} {water-surface,broken,933,1051,surface,water,Zn,O,O-Zn,2.072126,}"
4866,set_002__step_00243350,set_002__step_00243300,5,"{water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,2.187280} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.157597,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.197224,} {water-surface,broken,459,1026,surface,water,O,H,H-O,1.133872,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.185567,}"
4867,set_002__step_00243400,set_002__step_00243350,7,"{water-surface,formed,313,1048,surface,water,Zn,O,O-Zn,,2.183889} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.089259} {water-surface,formed,473,1021,surface,water,Zn,O,O-Zn,,2.133458} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,1.984079} {water-surface,formed,539,1052,surface,water,O,H,H-O,,1.186916} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.170007} {organic-surface,broken,793,969,surface,organic,Zn,O,O-Zn,2.013126,}"
4868,set_002__step_00243450,set_002__step_00243400,6,"{water-surface,formed,459,1026,surface,water,O,H,H-O,,1.122781} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,1.869915} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,1.878031} {water-surface,broken,313,1048,surface,water,Zn,O,O-Zn,2.183889,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.171162,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.249163,}"
4869,set_002__step_00243500,set_002__step_00243450,5,"{water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,2.162820} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,1.940620} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,2.173917,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,1.840247,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.086635,}"
4870,set_002__step_00243550,set_002__step_00243500,4,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.919830} {water-surface,formed,933,1051,surface,water,Zn,O,O-Zn,,1.928148} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.090961,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,1.969656,}"
4871,set_002__step_00243600,set_002__step_00243550,7,"{organic-surface,formed,793,969,surface,organic,Zn,O,O-Zn,,1.923731} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.018892} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.024637} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.115962,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,2.071713,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.063925,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.072838,}"
4872,set_002__step_00243650,set_002__step_00243600,4,"{water-surface,formed,408,1003,surface,water,Zn,O,O-Zn,,2.122930} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.011372} {water-surface,formed,859,1038,surface,water,O,H,H-O,,0.964210} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.055386,}"
4873,set_002__step_00243700,set_002__step_00243650,8,"{water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.161095} {water-surface,formed,214,1011,surface,water,O,H,H-O,,1.066426} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.043336} {water-surface,broken,188,997,surface,water,Zn,O,O-Zn,1.854438,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,1.905126,} {water-surface,broken,614,1041,surface,water,O,H,H-O,1.197857,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.130769,} {water-surface,broken,888,1039,surface,water,Zn,O,O-Zn,2.008238,}"
4874,set_002__step_00243750,set_002__step_00243700,3,"{water-surface,formed,188,997,surface,water,Zn,O,O-Zn,,1.739553} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,1.742904} {water-surface,broken,214,1011,surface,water,O,H,H-O,1.066426,}"
4875,set_002__step_00243800,set_002__step_00243750,7,"{water-surface,formed,450,1021,surface,water,Zn,O,O-Zn,,2.099234} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.294187} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.163217} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.150129,} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.075488,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.054444,} {water-surface,broken,933,1051,surface,water,Zn,O,O-Zn,2.039235,}"
4876,set_002__step_00243850,set_002__step_00243800,5,"{water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,2.066933} {water-surface,broken,188,997,surface,water,Zn,O,O-Zn,2.038865,} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.074870,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,1.978347,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.182485,}"
4877,set_002__step_00243900,set_002__step_00243850,6,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.901760} {water-surface,formed,188,997,surface,water,Zn,O,O-Zn,,1.692026} {water-surface,formed,259,1034,surface,water,O,H,H-O,,1.039316} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.187654} {water-surface,formed,573,1048,surface,water,Zn,O,O-Zn,,2.191599} {water-surface,broken,450,1021,surface,water,Zn,O,O-Zn,2.080090,}"
4878,set_002__step_00243950,set_002__step_00243900,9,"{water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.155700} {water-surface,formed,748,1018,surface,water,Zn,O,O-Zn,,2.199998} {water-surface,formed,779,1028,surface,water,O,H,H-O,,1.228932} {water-surface,formed,933,1051,surface,water,Zn,O,O-Zn,,1.993590} {water-surface,broken,253,1036,surface,water,Zn,O,O-Zn,2.143376,} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.039316,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.095424,} {water-surface,broken,888,1039,surface,water,Zn,O,O-Zn,1.919328,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.086608,}"
4879,set_002__step_00244000,set_002__step_00243950,13,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,1.886829} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.159581} {water-surface,formed,253,1036,surface,water,Zn,O,O-Zn,,2.052993} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.161499} {water-surface,formed,450,1021,surface,water,Zn,O,O-Zn,,2.188707} {water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,2.125064} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.194524} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.088205,} {water-surface,broken,188,997,surface,water,Zn,O,O-Zn,2.133031,} {water-surface,broken,573,1048,surface,water,Zn,O,O-Zn,1.807897,} {water-surface,broken,748,1018,surface,water,Zn,O,O-Zn,2.199998,} {water-surface,broken,779,1028,surface,water,O,H,H-O,1.228932,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,1.957846,}"
4880,set_002__step_00244050,set_002__step_00244000,8,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.101131} {water-surface,formed,188,997,surface,water,Zn,O,O-Zn,,1.960690} {water-surface,formed,259,1034,surface,water,O,H,H-O,,0.989396} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.173413} {water-surface,formed,608,1042,surface,water,Zn,O,O-Zn,,2.155884} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.031208,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.067545,} {water-surface,broken,933,1051,surface,water,Zn,O,O-Zn,1.872738,}"
4881,set_002__step_00244100,set_002__step_00244050,9,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,2.159360} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.159945} {water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,2.148938} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,1.999264,} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,1.932280,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,1.877722,} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,2.180338,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,1.970761,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,1.814046,}"
4882,set_002__step_00244150,set_002__step_00244100,7,"{water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,1.936972} {water-surface,formed,408,1003,surface,water,Zn,O,O-Zn,,2.077767} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.149166,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.167241,} {water-surface,broken,608,1042,surface,water,Zn,O,O-Zn,2.143105,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.225699,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.031511,}"
4883,set_002__step_00244200,set_002__step_00244150,4,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.082120} {water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.043170} {water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,2.145069} {water-surface,formed,859,1038,surface,water,O,H,H-O,,1.140808}"
4884,set_002__step_00244250,set_002__step_00244200,1,"{water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,1.979973,}"
4885,set_002__step_00244300,set_002__step_00244250,7,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.114321} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.005352} {water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,1.837062} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.093665} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,2.018867,} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,2.108536,} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,2.059879,}"
4886,set_002__step_00244350,set_002__step_00244300,3,"{water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,1.988936} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.169444,} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,1.861209,}"
4887,set_002__step_00244400,set_002__step_00244350,8,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,2.009668} {water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,2.081762} {water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.192169} {water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.022117} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.143843} {water-surface,formed,408,1003,surface,water,Zn,O,O-Zn,,2.051435} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.078090} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.103533,}"
4888,set_002__step_00244450,set_002__step_00244400,5,"{water-surface,formed,608,1042,surface,water,Zn,O,O-Zn,,2.182906} {water-surface,formed,728,1018,surface,water,Zn,O,O-Zn,,2.083550} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.076813,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.040354,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,1.914504,}"
4889,set_002__step_00244500,set_002__step_00244450,9,"{water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.187597} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,1.867478} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,2.067108,} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,1.945428,} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,1.803437,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,2.002901,} {water-surface,broken,408,1003,surface,water,Zn,O,O-Zn,1.918753,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.135818,} {water-surface,broken,450,1021,surface,water,Zn,O,O-Zn,2.141654,}"
4890,set_002__step_00244550,set_002__step_00244500,8,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,1.810512} {water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.172187} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,1.887516} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.185867} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.146179} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.115769,} {water-surface,broken,608,1042,surface,water,Zn,O,O-Zn,2.095462,} {water-surface,broken,728,1018,surface,water,Zn,O,O-Zn,2.152110,}"
4891,set_002__step_00244600,set_002__step_00244550,4,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.122119} {water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.140343} {water-surface,formed,450,1021,surface,water,Zn,O,O-Zn,,2.125570} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.277030,}"
4892,set_002__step_00244650,set_002__step_00244600,7,"{water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,1.883052} {water-surface,formed,614,1041,surface,water,O,H,H-O,,1.213550} {water-surface,formed,753,991,surface,water,Zn,O,O-Zn,,2.036851} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.129132} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,2.016869,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.198175,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.027832,}"
