frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
2902,set_001__step_00145150,set_001__step_00145100,3,"{water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.082207,} {water-surface,broken,539,995,surface,water,O,H,H-O,0.981168,} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.066314,}"
2903,set_001__step_00145200,set_001__step_00145150,6,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.090008} {water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.008892} {water-surface,formed,539,995,surface,water,O,H,H-O,,1.147571} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.034964,} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,2.000410,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,2.012217,}"
2904,set_001__step_00145250,set_001__step_00145200,5,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.098618} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.173449} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.123639,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.119584,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.190559,}"
2905,set_001__step_00145300,set_001__step_00145250,9,"{water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,1.801328} {water-surface,formed,639,1054,surface,water,O,H,H-O,,1.034279} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.093945} {water-surface,formed,913,1053,surface,water,Zn,O,O-Zn,,1.997968} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,1.995986,} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.144319,} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.015623,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.164140,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.183945,}"
2906,set_001__step_00145350,set_001__step_00145300,6,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.188783} {water-surface,formed,119,1033,surface,water,O,H,H-O,,1.200529} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,1.974340} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.117204,} {water-surface,broken,833,1029,surface,water,Zn,O,O-Zn,2.048644,} {water-surface,broken,874,1009,surface,water,O,H,H-O,1.086837,}"
2907,set_001__step_00145400,set_001__step_00145350,12,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.174503} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.071410} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.118985} {water-surface,formed,833,1029,surface,water,Zn,O,O-Zn,,2.124932} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.116374} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.200529,} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.100934,} {water-surface,broken,174,1021,surface,water,O,H,H-O,1.027343,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.045246,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.193118,} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,2.037353,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,2.000434,}"
2908,set_001__step_00145450,set_001__step_00145400,10,"{water-surface,formed,119,1033,surface,water,O,H,H-O,,1.238857} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.177421} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.190468} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.037597} {water-surface,formed,599,998,surface,water,O,H,H-O,,1.041040} {water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,2.059506} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,1.998749} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,1.929212,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.183721,} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.135084,}"
2909,set_001__step_00145500,set_001__step_00145450,4,"{water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.107130} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.150582} {water-surface,formed,639,1054,surface,water,O,H,H-O,,0.987524} {water-surface,formed,874,1009,surface,water,O,H,H-O,,1.216443}"
2910,set_001__step_00145550,set_001__step_00145500,6,"{water-surface,formed,334,1013,surface,water,O,H,H-O,,1.110397} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.157137,} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,2.187232,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.100260,} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,1.748596,} {water-surface,broken,833,1029,surface,water,Zn,O,O-Zn,2.043432,}"
2911,set_001__step_00145600,set_001__step_00145550,8,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.046272} {water-surface,formed,174,1021,surface,water,O,H,H-O,,0.991669} {water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,1.924569} {water-surface,broken,334,1013,surface,water,O,H,H-O,1.110397,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.103189,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.091920,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,1.960555,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.024788,}"
2912,set_001__step_00145650,set_001__step_00145600,8,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.105150} {water-surface,formed,419,1028,surface,water,O,H,H-O,,1.121128} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.091550} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.047877} {water-surface,formed,614,1051,surface,water,O,H,H-O,,1.007170} {water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,1.879588} {water-surface,formed,833,1029,surface,water,Zn,O,O-Zn,,2.035444} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.052755,}"
2913,set_001__step_00145700,set_001__step_00145650,4,"{water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.132389} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.164503,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.121128,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,1.988035,}"
2914,set_001__step_00145750,set_001__step_00145700,10,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.004332} {water-surface,formed,419,1028,surface,water,O,H,H-O,,1.108546} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.074308} {water-surface,formed,559,1030,surface,water,O,H,H-O,,1.165986} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.075271,} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.119419,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,1.939428,} {water-surface,broken,539,995,surface,water,O,H,H-O,1.248220,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.165806,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,2.195939,}"
2915,set_001__step_00145800,set_001__step_00145750,6,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.097605} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,1.944788} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.106697} {water-surface,broken,179,988,surface,water,O,H,H-O,1.069764,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.002543,} {water-surface,broken,559,1030,surface,water,O,H,H-O,1.165986,}"
2916,set_001__step_00145850,set_001__step_00145800,3,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.217309} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,1.813902,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.154813,}"
2917,set_001__step_00145900,set_001__step_00145850,9,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.170694} {water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.128654} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.925150} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.185577} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,2.029659} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.217309,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,1.989227,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.052424,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.101918,}"
2918,set_001__step_00145950,set_001__step_00145900,4,"{water-surface,formed,539,995,surface,water,O,H,H-O,,1.169523} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.110863} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.044216,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.142591,}"
2919,set_001__step_00146000,set_001__step_00145950,8,"{water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.100877} {water-surface,formed,559,1030,surface,water,O,H,H-O,,1.197060} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.005332} {water-surface,broken,174,1021,surface,water,O,H,H-O,1.233479,} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,2.023468,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.941389,} {water-surface,broken,539,995,surface,water,O,H,H-O,1.169523,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.019933,}"
2920,set_001__step_00146050,set_001__step_00146000,8,"{water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,2.082758} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.107512} {water-surface,formed,719,1042,surface,water,O,H,H-O,,1.140120} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.027028,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.066213,} {water-surface,broken,559,1030,surface,water,O,H,H-O,1.197060,} {water-surface,broken,614,1051,surface,water,O,H,H-O,1.223473,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,2.106106,}"
2921,set_001__step_00146100,set_001__step_00146050,4,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.049315} {water-surface,formed,174,1021,surface,water,O,H,H-O,,1.103020} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.177264} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.106814,}"
2922,set_001__step_00146150,set_001__step_00146100,5,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.886149} {water-surface,formed,639,1054,surface,water,O,H,H-O,,1.157187} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.111235} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.057505,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.151350,}"
2923,set_001__step_00146200,set_001__step_00146150,3,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.013475} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.095832} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.156014,}"
2924,set_001__step_00146250,set_001__step_00146200,4,"{water-surface,formed,119,1033,surface,water,O,H,H-O,,0.991960} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,2.106836} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.170060,} {water-surface,broken,719,1042,surface,water,O,H,H-O,1.023205,}"
2925,set_001__step_00146300,set_001__step_00146250,6,"{water-surface,formed,639,1054,surface,water,O,H,H-O,,0.992732} {water-surface,formed,719,1042,surface,water,O,H,H-O,,0.992310} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.147994,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.148222,} {water-surface,broken,594,1001,surface,water,O,H,H-O,0.919748,} {water-surface,broken,599,998,surface,water,O,H,H-O,0.980586,}"
2926,set_001__step_00146350,set_001__step_00146300,5,"{water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,1.883537} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,2.007257,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.174800,} {water-surface,broken,719,1042,surface,water,O,H,H-O,0.992310,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.144022,}"
2927,set_001__step_00146400,set_001__step_00146350,7,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.209340} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.080562} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.090828} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.059136} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.199776} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.097939,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,2.123532,}"
2928,set_001__step_00146450,set_001__step_00146400,5,"{water-surface,formed,419,1028,surface,water,O,H,H-O,,1.083062} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.072092} {water-surface,formed,539,995,surface,water,O,H,H-O,,1.134723} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.209340,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.072614,}"
2929,set_001__step_00146500,set_001__step_00146450,6,"{water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,2.028810} {water-surface,formed,639,1054,surface,water,O,H,H-O,,1.224212} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,2.067596} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.036890,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.083062,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.072092,}"
2930,set_001__step_00146550,set_001__step_00146500,7,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.135305} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.030484} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.065251} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.059172} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.180394,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,1.997573,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.144133,}"
2931,set_001__step_00146600,set_001__step_00146550,1,"{water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.139252,}"
2932,set_001__step_00146650,set_001__step_00146600,4,"{water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.188495} {water-surface,formed,614,1051,surface,water,O,H,H-O,,1.044255} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.074650} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,1.942104,}"
2933,set_001__step_00146700,set_001__step_00146650,4,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.165258} {water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.183510} {water-surface,formed,419,1028,surface,water,O,H,H-O,,1.113851} {water-surface,formed,599,998,surface,water,O,H,H-O,,1.005090}"
2934,set_001__step_00146750,set_001__step_00146700,3,"{water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.088908} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.028602,} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.056577,}"
2935,set_001__step_00146800,set_001__step_00146750,4,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,1.954940} {water-surface,broken,279,1058,surface,water,O,H,H-O,1.204718,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.165401,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,1.909286,}"
2936,set_001__step_00146850,set_001__step_00146800,4,"{water-surface,formed,279,1058,surface,water,O,H,H-O,,1.149538} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.156078,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.177513,} {water-surface,broken,599,998,surface,water,O,H,H-O,1.159972,}"
2937,set_001__step_00146900,set_001__step_00146850,5,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.148887} {water-surface,formed,599,998,surface,water,O,H,H-O,,0.927021} {water-surface,broken,279,1058,surface,water,O,H,H-O,1.149538,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.186910,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.067448,}"
2938,set_001__step_00146950,set_001__step_00146900,8,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.136507} {water-surface,formed,279,1058,surface,water,O,H,H-O,,0.986605} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.151114} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.086236,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.178201,} {water-surface,broken,599,998,surface,water,O,H,H-O,0.927021,} {water-surface,broken,614,1051,surface,water,O,H,H-O,1.020353,} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,2.054014,}"
2939,set_001__step_00147000,set_001__step_00146950,3,"{water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.145020} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.123817} {water-surface,formed,599,998,surface,water,O,H,H-O,,1.142838}"
2940,set_001__step_00147050,set_001__step_00147000,5,"{water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,2.196562} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,1.998164,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.159355,} {water-surface,broken,833,1029,surface,water,Zn,O,O-Zn,2.135247,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,2.154125,}"
2941,set_001__step_00147100,set_001__step_00147050,3,"{water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.078880,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.103065,} {water-surface,broken,739,1016,surface,water,O,H,H-O,1.088376,}"
2942,set_001__step_00147150,set_001__step_00147100,5,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,1.935110} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.011570} {water-surface,formed,913,1053,surface,water,Zn,O,O-Zn,,1.997401} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.104114,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.172054,}"
2943,set_001__step_00147200,set_001__step_00147150,6,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,1.979625} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,1.968504} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.027918} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.127192} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.193831,} {water-surface,broken,628,999,surface,water,Zn,O,O-Zn,2.042991,}"
2944,set_001__step_00147250,set_001__step_00147200,6,"{water-surface,formed,419,1028,surface,water,O,H,H-O,,1.226813} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.138946} {water-surface,formed,833,1029,surface,water,Zn,O,O-Zn,,2.109772} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.002076,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,1.968656,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.175428,}"
2945,set_001__step_00147300,set_001__step_00147250,5,"{water-surface,formed,639,1054,surface,water,O,H,H-O,,1.107428} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.050744,} {organic-surface,broken,139,961,surface,organic,O,C,C-O,1.419755,} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.012460,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,1.936619,}"
2946,set_001__step_00147350,set_001__step_00147300,7,"{organic-surface,formed,139,961,surface,organic,O,C,C-O,,1.503324} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.133719} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.106724} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.183066} {water-surface,formed,628,999,surface,water,Zn,O,O-Zn,,1.950648} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.205590,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.054421,}"
2947,set_001__step_00147400,set_001__step_00147350,3,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.065599} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.034302} {water-surface,broken,639,1054,surface,water,O,H,H-O,0.998325,}"
2948,set_001__step_00147450,set_001__step_00147400,5,"{water-surface,formed,419,1028,surface,water,O,H,H-O,,0.956720} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.138587} {water-surface,formed,639,1054,surface,water,O,H,H-O,,1.133815} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.180829} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.046325,}"
2949,set_001__step_00147500,set_001__step_00147450,10,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.157797} {water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,1.930901} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.166357} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.932094} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.107127,} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.127756,} {water-surface,broken,174,1021,surface,water,O,H,H-O,1.113952,} {water-surface,broken,419,1028,surface,water,O,H,H-O,0.956720,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.180829,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,2.075894,}"
2950,set_001__step_00147550,set_001__step_00147500,5,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.080312} {water-surface,formed,739,1016,surface,water,O,H,H-O,,1.056546} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,1.925815} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,1.991381,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.194472,}"
2951,set_001__step_00147600,set_001__step_00147550,4,"{water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.141750} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.213369,} {water-surface,broken,599,998,surface,water,O,H,H-O,1.081585,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.034284,}"
2952,set_001__step_00147650,set_001__step_00147600,4,"{water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.057827} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.087615,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.011272,} {water-surface,broken,813,993,surface,water,Zn,O,O-Zn,1.923407,}"
2953,set_001__step_00147700,set_001__step_00147650,9,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,1.998217} {water-surface,formed,174,1021,surface,water,O,H,H-O,,1.022750} {water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,1.859582} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.157255} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.181965} {water-surface,formed,599,998,surface,water,O,H,H-O,,1.223312} {water-surface,formed,813,993,surface,water,Zn,O,O-Zn,,2.197078} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.153291,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,1.959158,}"
2954,set_001__step_00147750,set_001__step_00147700,5,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.199923} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.168782} {water-surface,broken,279,1058,surface,water,O,H,H-O,1.068746,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.181965,} {water-surface,broken,599,998,surface,water,O,H,H-O,1.223312,}"
2955,set_001__step_00147800,set_001__step_00147750,6,"{water-surface,formed,279,1058,surface,water,O,H,H-O,,1.083329} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.219726} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.946055} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.199923,} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.094416,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.980413,}"
2956,set_001__step_00147850,set_001__step_00147800,8,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.129749} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.187253} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.002039,} {water-surface,broken,214,1019,surface,water,O,H,H-O,1.127400,} {water-surface,broken,279,1058,surface,water,O,H,H-O,1.083329,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.046802,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.087824,} {water-surface,broken,833,1029,surface,water,Zn,O,O-Zn,2.020443,}"
2957,set_001__step_00147900,set_001__step_00147850,4,"{water-surface,formed,419,1028,surface,water,O,H,H-O,,1.081898} {water-surface,formed,614,1051,surface,water,O,H,H-O,,1.230449} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.118676,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.137136,}"
2958,set_001__step_00147950,set_001__step_00147900,5,"{water-surface,formed,214,1019,surface,water,O,H,H-O,,0.978357} {water-surface,formed,279,1058,surface,water,O,H,H-O,,1.056275} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.038123} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,1.984514} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,1.883820,}"
2959,set_001__step_00148000,set_001__step_00147950,7,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.104850} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,1.926694} {water-surface,formed,314,1006,surface,water,O,H,H-O,,1.194837} {water-surface,formed,833,1029,surface,water,Zn,O,O-Zn,,1.937236} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.031180,} {water-surface,broken,614,1051,surface,water,O,H,H-O,1.243019,} {water-surface,broken,699,1037,surface,water,O,H,H-O,1.104895,}"
2960,set_001__step_00148050,set_001__step_00148000,3,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.964392} {water-surface,broken,314,1006,surface,water,O,H,H-O,1.194837,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.136275,}"
2961,set_001__step_00148100,set_001__step_00148050,9,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.149178} {water-surface,formed,314,1006,surface,water,O,H,H-O,,1.191214} {water-surface,formed,699,1037,surface,water,O,H,H-O,,1.219374} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.168860} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.079874,} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.015020,} {water-surface,broken,214,1019,surface,water,O,H,H-O,0.974386,} {water-surface,broken,279,1058,surface,water,O,H,H-O,1.173698,} {water-surface,broken,833,1029,surface,water,Zn,O,O-Zn,2.076555,}"
